Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
bc1a9d38-3f8f-3a4e-b846-5a793859f3e1,1970-10-31,2017-11-11,999-11-7285,S99992505,X76490471X,Mrs.,Annabell933,Bosco882,,Skiles927,M,white,nonhispanic,F,Braintree  Massachusetts  US,734 Satterfield Park Unit 84,Lawrence,Massachusetts,Essex County,,42.68717842810763,-71.16481858954256,57805.46,3190.6499999999996
1e025e47-1405-52fc-b1db-2a6c05c38176,1991-05-30,,999-71-4719,S99922572,X54618082X,Mr.,Donn979,Dicki44,,,M,white,nonhispanic,M,Holyoke  Massachusetts  US,767 Murray Overpass,Douglas,Massachusetts,Worcester County,,42.037924010406215,-71.78947345376676,751634.92,3006.3399999999997
af250dda-dc29-60a0-48df-e9c38d8b4a61,1935-04-06,,999-46-9989,S99981759,X11489566X,Mrs.,Kathe603,Daugherty69,,Funk324,M,white,nonhispanic,F,Plainville  Massachusetts  US,970 Reichel Path,Newton,Massachusetts,Middlesex County,02464,42.35993494486196,-71.11278293055626,1597370.54,13419.979999999998
b690b486-1c50-2069-ea52-66f3ce58ac28,1999-03-08,,999-84-5641,S99928908,X56163378X,Mr.,Edwin773,Paucek755,,,,asian,nonhispanic,M,Sudbury  Massachusetts  US,669 Gutmann Highlands,Waltham,Massachusetts,Middlesex County,02472,42.35197056195043,-71.20847051582328,581467.13,2791.48
4a519de4-736c-53fd-8eaf-9f94d7a9869b,1988-11-07,,999-13-3762,S99993662,X86547624X,Mr.,Victor265,Glover433,,,M,white,nonhispanic,M,South Yarmouth  Massachusetts  US,910 Luettgen Course,Somerset,Massachusetts,Bristol County,,41.72955255795975,-71.15681065853464,815030.44,2859.6899999999996
2a02a9cf-66fb-1ac6-f4f0-3992a315a953,1970-10-31,,999-28-9842,S99982445,X53310790X,Mrs.,Rosena550,Nitzsche158,,Witting912,M,white,nonhispanic,F,Shrewsbury  Massachusetts  US,969 Turcotte Branch,Lawrence,Massachusetts,Essex County,,42.69347171049096,-71.19657561956585,26575.19,1643.1499999999996
a3bb064f-6aed-ca07-0481-cd4b22271920,1918-01-14,2004-03-11,999-38-9632,S99978267,X37102461X,Mr.,Garrett899,Franecki195,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,428 Lesch Street Unit 54,Westford,Massachusetts,Middlesex County,,42.6320390141872,-71.45309307012829,1789953.99,10028.75
5b6f7df1-40cf-964d-7f59-8759590ba47e,1929-10-09,2013-02-16,999-55-3270,S99945237,X39705052X,Mrs.,Bernadine674,Grant908,,Hills818,M,white,nonhispanic,F,Fall River  Massachusetts  US,405 Daugherty Gateway Apt 80,Mansfield,Massachusetts,Bristol County,,42.03855705998612,-71.19950966252708,1507040.6,21013.879999999997
25975c53-a2a0-19a7-a090-7daf5d1e6c8d,1992-06-30,2015-09-22,999-95-4581,S99999697,X41298817X,Mr.,Eduardo902,Wisoky380,,,,white,nonhispanic,M,Boston  Massachusetts  US,1045 Mann Trafficway,Norwell,Massachusetts,Plymouth County,,42.15816090742354,-70.84605404569571,592368.76,7674.21
b2762d09-7504-333a-05a0-1b50bdb0735e,1977-07-24,,999-39-6493,S99915588,X52531961X,Mrs.,Jewel43,Gislason620,,Rau926,M,white,nonhispanic,F,Shrewsbury  Massachusetts  US,195 Bradtke Harbor Suite 80,Malden,Massachusetts,Middlesex County,02155,42.37959847781446,-71.10068900791096,30328.88,1940.0199999999998
745281be-b465-9acc-df54-552fd1a00826,1979-07-16,,999-67-6735,S99946805,X78667994X,Mr.,Wilfred787,Bashirian201,,,S,white,nonhispanic,M,Billerica  Massachusetts  US,465 Russel Skyway,Gloucester,Massachusetts,Essex County,,42.65296308971315,-70.6747543057943,1030696.3,7240.799999999999
059a5fe5-d0c9-8b04-18fb-2381c840bc3b,1992-06-30,,999-62-1122,S99963741,X71131448X,Mr.,Brenton674,Murphy561,,,M,white,nonhispanic,M,Groton  Massachusetts  US,220 Toy Lodge,Norwell,Massachusetts,Plymouth County,,42.15708157271529,-70.8096115707224,660327.95,3485.5299999999997
5b51ec9e-1856-c039-cb4e-5684b97d5a19,1986-05-17,,999-20-4549,S99975658,X79712828X,Mrs.,Meridith488,Yost751,,Mueller846,M,white,nonhispanic,F,Boston  Massachusetts  US,327 Renner Camp Unit 87,Mansfield,Massachusetts,Bristol County,,42.03459114408386,-71.23527837275753,700452.9,3534.5699999999997
b210365b-cbd0-90e6-fb17-87c1ecd6d7e8,2003-05-27,,999-33-1007,S99987943,,,Margot418,Krajcik437,,,,asian,nonhispanic,F,Paxton  Massachusetts  US,361 Hilpert Club Unit 79,Malden,Massachusetts,Middlesex County,,42.39248803673747,-71.14793784761703,468734.19,2808.16
eea00e9c-625d-771e-049b-678a46540c94,2006-07-18,,999-68-8286,NULL,,,Danilo179,Abshire638,,,,white,hispanic,M,Franklin  Massachusetts  US,195 Howell Junction,Boston,Massachusetts,Suffolk County,02110,42.3555842443089,-71.01663940224422,43955.68,3074.8199999999997
d759eb32-8a7f-fbbb-61d6-d90ec02b8458,1954-12-13,,999-51-2862,S99921712,X52826433X,Mrs.,Velma961,Funk324,,Harber290,M,white,nonhispanic,F,Malden  Massachusetts  US,451 Padberg Glen,Cambridge,Massachusetts,Middlesex County,02139,42.36388930165966,-71.22186785252413,156806.63,9216.39
dcd3e939-cc8a-2786-f4cf-696337d1eaf3,1918-01-14,1978-07-10,999-74-6792,S99927683,X87110768X,Mr.,Harley673,O'Kon634,,,M,white,nonhispanic,M,Canton  Massachusetts  US,216 Roberts Pathway,Westford,Massachusetts,Middlesex County,,42.57984659601724,-71.45840339904332,1607223.98,3708.0
b6f0331f-9c1e-a285-f0da-11c8704e857d,1929-10-09,2001-11-19,999-65-6384,S99988408,X70579201X,Mrs.,Aundrea980,Howell947,,Murazik203,M,white,nonhispanic,F,Springfield  Massachusetts  US,889 Botsford Vista,Mansfield,Massachusetts,Bristol County,,42.05140273941314,-71.16773203734301,1449134.58,12704.229999999998
422d027e-0c94-1d7e-78bf-b1f8b846bf25,1994-09-02,,999-35-3491,S99966876,X65147008X,Mr.,Seymour882,Nikolaus26,,,,white,nonhispanic,M,Franklin  Massachusetts  US,298 Rau Junction Suite 38,Southbridge,Massachusetts,Worcester County,01550,42.091073705889805,-72.01696217029783,640574.3200000001,3857.0699999999997
0bd05d7d-674a-6381-8a15-21af74ab2f23,1967-07-23,2017-07-02,999-29-2889,S99949310,X22239394X,Mr.,Andy346,Schamberger479,,,M,white,nonhispanic,M,Attleboro  Massachusetts  US,584 Douglas Skyway,Hubbardston,Massachusetts,Worcester County,,42.48750987463966,-72.0454297929923,1339972.67,4961.28
661efc25-f423-0204-d8cf-ab0cebc98913,1957-03-02,,999-42-1913,S99916914,X80601899X,Mrs.,Guadalupe206,Cotto891,,Montero62,M,black,nonhispanic,F,Havana  Havana  CU,901 Lehner Overpass Apt 33,Milton,Massachusetts,Norfolk County,,42.19328452583964,-71.1053167781791,1378952.98,7257.309999999999
e3c220b7-4227-8997-494e-6d4388a959c4,1975-07-12,,999-25-8018,S99976874,X44336135X,Mr.,Barry322,Carter549,,,M,white,nonhispanic,M,Peabody  Massachusetts  US,671 Little Parade,Worcester,Massachusetts,Worcester County,01610,42.287963880372615,-71.84313401792808,1211518.56,3590.56
7cff7867-7884-3c30-76aa-0b642d7e71d4,2014-01-25,,999-80-7506,,,,Stevie682,Bauch723,,,,white,nonhispanic,M,Randolph  Massachusetts  US,930 Volkman Track Apt 45,Watertown,Massachusetts,Middlesex County,,42.34223674067433,-71.21787860032333,153227.11,3866.2599999999998
b1be5bbb-d9a5-0d91-45f8-37f9499ffa04,2008-11-13,,999-65-5810,,,,Marion502,Hickle134,,,,white,nonhispanic,M,Hudson  Massachusetts  US,491 Muller Trail,Malden,Massachusetts,Middlesex County,02155,42.41856048031596,-71.02183739823354,324302.05,2712.3599999999997
7e3d9816-577b-bcd8-b76e-db7dc528220d,1987-11-04,,999-34-7115,S99988354,X26633439X,Mrs.,Delicia67,Daniel959,,Cremin516,M,white,nonhispanic,F,Lynn  Massachusetts  US,576 Hackett Approach,Dartmouth,Massachusetts,Bristol County,,41.59430199142753,-70.97109124352077,647910.23,8399.089999999998
60463b8b-3e02-804f-c958-d7c2c41f7111,1970-02-19,,999-48-2857,S99954435,X53880546X,Mrs.,Courtney281,Kuvalis369,,Herman763,M,white,nonhispanic,F,Boston  Massachusetts  US,193 Kub Lock,Dedham,Massachusetts,Norfolk County,02090,42.231780634486405,-71.13824418403125,1026788.61,5797.489999999999
9b56755b-182d-837e-4a86-c51b9971d161,2019-12-31,,999-67-5816,,,,Tuan998,Schultz619,,,,white,nonhispanic,M,Lowell  Massachusetts  US,608 Schumm Neck Suite 21,Arlington,Massachusetts,Middlesex County,02476,42.43910354325293,-71.13028899435174,27360.0,792.4499999999999
58d52199-ffbd-9f9e-78ab-94d5744c3672,1967-07-23,,999-87-4239,S99952562,X81924515X,Mr.,Denis399,Trantow673,,,M,white,nonhispanic,M,Middleborough  Massachusetts  US,120 Dare View,Hubbardston,Massachusetts,Worcester County,,42.50042895760368,-72.03039308863937,1163234.14,4370.2699999999995
d4a07077-02d6-122d-8ab4-d94a8f51f349,1918-01-14,1980-01-17,999-41-5079,S99998492,X65097361X,Mr.,Tanner110,Brown30,,,M,white,nonhispanic,M,Ashland  Massachusetts  US,549 Lowe Union Unit 35,Westford,Massachusetts,Middlesex County,,42.62291718163697,-71.48841503146095,1571137.6,4625.83
eff74c95-c442-5f94-e579-465c0a2240f1,1929-10-09,2001-11-28,999-10-5004,S99929520,X85749939X,Mrs.,Chaya236,Wyman904,,Marquardt819,M,white,nonhispanic,F,Medway  Massachusetts  US,718 Littel Junction Unit 68,Mansfield,Massachusetts,Bristol County,,42.06690669736039,-71.19848377084179,1436368.69,11077.059999999998
51139983-db52-caec-be8a-9476afe39863,2002-03-16,,999-38-5928,S99989936,,Ms.,Tania553,Emard19,,,,white,nonhispanic,F,Hingham  Massachusetts  US,968 Keebler Extension Unit 84,Amherst Center,Massachusetts,Hampshire County,,42.34451304969468,-72.55262173799065,433396.87,2714.7299999999996
802ce0c2-88d9-ad5f-e616-b18d641fb91f,1981-01-05,,999-53-6752,S99962894,X55756149X,Mr.,Alexis664,Weissnat378,,,M,asian,nonhispanic,M,Hopkinton  Massachusetts  US,197 Ledner Wynd,Chelmsford,Massachusetts,Middlesex County,,42.64155787805783,-71.3933251925515,965283.02,3416.2999999999997
f694da37-57c6-71fa-eb97-2a2c59073a9f,1962-05-29,,999-28-2104,S99943315,X21642375X,Mr.,Rafael239,Leffler128,,,M,asian,nonhispanic,M,Freetown  Massachusetts  US,1001 Stamm Wynd Suite 51,Boston,Massachusetts,Suffolk County,02120,42.355403057045535,-71.05525791644105,1343090.19,4391.879999999999
87b5e8f2-d0b7-6329-2bd9-d8010344c895,2000-01-04,,999-86-6601,S99940155,X55911692X,Mr.,Foster87,Bernhard322,,,,white,nonhispanic,M,Milan  Lombardy  IT,472 Hand Quay Unit 73,Woburn,Massachusetts,Middlesex County,01890,42.47342485224641,-71.12388735445647,434276.66,3497.9999999999995
667de78b-4850-8661-14ff-23943a6ff7b6,1989-11-25,,999-92-8006,S99969674,X45002863X,Mrs.,Judi176,Upton904,,Gusikowski974,M,white,nonhispanic,F,Chelmsford  Massachusetts  US,290 Boehm Gate Suite 70,Bridgewater,Massachusetts,Plymouth County,02324,41.97508020866586,-70.93647424877369,612794.88,5968.439999999999
eb95e100-6403-b044-72e2-fded3a7eb80b,1990-01-15,,999-58-1821,S99911416,X86445416X,Mr.,Rafael239,Domínquez36,,,S,white,hispanic,M,Juarez  Chihuahua  MX,905 Predovic Approach,Boston,Massachusetts,Suffolk County,02121,42.284229234947254,-71.12591756423157,640713.8200000001,3368.8399999999997
6e34b571-8b7a-e8e8-b946-8b4d59f88cf8,1972-08-04,,999-35-9848,S99964745,X53861299X,Ms.,Scarlett814,Balistreri607,,,S,white,hispanic,F,Westfield  Massachusetts  US,573 Heller Gardens Unit 29,West Springfield,Massachusetts,Hampden County,01089,42.14091677906983,-72.64137152096639,1111542.15,7699.2699999999995
3e569765-b2a4-75f6-2ec4-730d00b19457,1977-07-30,,999-34-6252,S99979947,X47672317X,Mr.,Boris111,Hegmann834,,,M,white,nonhispanic,M,Randolph  Massachusetts  US,335 Hills Estate,East Longmeadow,Massachusetts,Hampden County,,42.06324667978485,-72.46199736108879,1152179.87,2944.7599999999998
95d54425-79a6-8e20-899c-0062c8614141,2020-10-13,,999-62-2398,,,,Gilbert263,Hoeger474,,,,white,nonhispanic,M,Amherst  Massachusetts  US,627 Trantow Club,Salem,Massachusetts,Essex County,,42.53895600848205,-70.90881246933239,1000.0,258.32
d6446a1f-926a-17b9-2957-24dd18ab6497,1929-10-09,2017-02-22,999-77-9622,S99970037,X44762531X,Mrs.,Loralee922,Jerde200,,Lesch175,M,white,nonhispanic,F,Methuen  Massachusetts  US,959 Stamm Parade Unit 7,Mansfield,Massachusetts,Bristol County,,41.97142856796459,-71.20099842390043,1619255.86,17871.719999999998
af6c1376-8c2b-0de6-d805-c5f9fc78e1bd,1949-09-06,,999-18-3583,S99994663,X78677661X,Mr.,Mario764,Barrientos891,,,M,black,hispanic,M,San Juan  Puerto Rico  PR,137 Flatley Knoll,Brookline,Massachusetts,Norfolk County,02215,42.32902092888218,-71.10603701263074,1354315.49,5247.78
6911b6f8-a8bc-8656-ddb0-1f23df6410eb,1997-07-04,,999-20-1443,S99967624,X72310084X,Mr.,Aldo414,Nienow652,,,,white,nonhispanic,M,Westport  Massachusetts  US,245 Breitenberg Flat Unit 37,Saugus,Massachusetts,Essex County,,42.442287450243086,-70.9743791469728,624899.75,2810.64
feccb6f8-5576-4fc0-bfca-2d78916e3e62,1987-06-11,,999-68-7898,S99953363,X31554602X,Mr.,Marcelo725,Mayer370,,,M,black,nonhispanic,M,Boston  Massachusetts  US,963 Vandervort Stravenue Apt 30,Boston,Massachusetts,Suffolk County,02125,42.31863291589437,-71.08438849801809,811870.06,3169.5999999999995
926ec9f7-7104-ee74-6bb1-07291443cdba,1997-12-30,,999-29-2128,S99954691,X15076949X,Mr.,Augustus49,Oberbrunner298,,,,white,hispanic,M,Waltham  Massachusetts  US,757 Thiel Path Unit 11,Westfield,Massachusetts,Hampden County,01085,42.14598851645732,-72.74954868694252,633402.71,3123.96
a4ef05f5-ab80-e04d-205b-63e07303bb5c,2019-03-27,,999-28-7735,NULL,,,Orlando897,Schowalter414,,,,white,nonhispanic,M,Lynn  Massachusetts  US,108 Crooks Wynd,Weymouth,Massachusetts,Norfolk County,02188,42.198941105448924,-70.9490055000731,37560.19,1033.28
222373d4-3d2a-d0b6-c718-e449587d86a0,1918-01-14,1994-01-05,999-66-4911,S99978747,X52737141X,Mr.,Jonas187,Considine820,,,M,white,nonhispanic,M,Seekonk  Massachusetts  US,1044 Simonis Course,Westford,Massachusetts,Middlesex County,,42.549595247036294,-71.48832248781099,1685747.6099999999,164067.90000000002
1467e59f-ba27-1b96-978a-b7f9d13230f1,1965-07-02,,999-40-7027,S99931144,X44667202X,Mr.,Kraig824,Macejkovic424,,,S,white,nonhispanic,M,West Springfield  Massachusetts  US,889 Kovacek Flat,Groveland,Massachusetts,Essex County,,42.746320508980176,-71.05432122221087,1142041.42,3485.48
0952755e-5bd7-3c44-7c00-83e0395cf422,1948-05-12,,999-39-5344,S99966038,X916795X,Mrs.,Sherika987,Heaney114,,Bruen238,M,white,nonhispanic,F,Dracut  Massachusetts  US,564 Brekke Quay,South Dennis,Massachusetts,Barnstable County,02660,41.68505640645359,-70.18037671267659,1552673.75,6874.03
a72b6e21-e192-26dc-bc4e-da3b95dd7591,1969-08-11,,999-68-2094,S99940956,X966313X,Mrs.,Marlen929,Willms744,,Jaskolski867,M,white,nonhispanic,F,Northampton  Massachusetts  US,120 Cole Loaf,Chicopee,Massachusetts,Hampden County,01022,42.21413774561085,-72.56181190542159,1182795.6,7438.399999999999
87216b3a-1dd0-75ce-8399-191087ab8181,1982-02-25,,999-42-1323,S99956672,X38285162X,Mrs.,Alissa315,Wolf938,,McKenzie376,M,white,nonhispanic,F,Barre  Massachusetts  US,413 Gutkowski Tunnel Suite 28,Chelsea,Massachusetts,Suffolk County,02151,42.401849314120334,-71.07564907763403,139981.28,49236.23999999999
7143df5b-46da-9a86-fedd-ebbdab0502e1,1929-10-09,1982-09-14,999-93-1749,S99994408,X48133798X,Mrs.,Deeann517,Green467,,Hessel84,M,white,nonhispanic,F,New Bedford  Massachusetts  US,705 Thiel Frontage road Apt 94,Mansfield,Massachusetts,Bristol County,,41.97699250853131,-71.23538117685617,1168400.57,11886.809999999998
0d16ca19-dbe8-af59-dc9c-c2e76cc31c9e,1951-06-05,2017-05-29,999-86-1209,S99973902,X28952054X,Mrs.,Scottie437,Halvorson124,,Marquardt819,M,white,nonhispanic,F,Attleboro  Massachusetts  US,925 Heaney Village Apt 68,Eastham,Massachusetts,Barnstable County,,41.86535784382619,-70.00501471752753,1809483.8,65888.88999999998
3d40484b-37cb-9aa1-70b0-66944c4cc6d5,1976-02-25,,999-74-1274,S99971948,X20353960X,Mrs.,Christal240,Wilderman619,,Windler79,M,white,nonhispanic,F,Rutland  Massachusetts  US,131 Lehner Run,Westwood,Massachusetts,Norfolk County,,42.17789541987087,-71.19778047040957,979893.19,6617.119999999999
416c023a-223e-cd29-8bbf-d403514a5c60,2009-10-04,,999-46-1619,NULL,,,Jarrett354,Gottlieb798,,,,white,nonhispanic,M,Boston  Massachusetts  US,267 Hoeger Avenue Unit 7,Hopkinton,Massachusetts,Middlesex County,01748,42.241727671479495,-71.58074884727075,231768.6,2632.3599999999997
72aecf7b-4246-a764-d6c6-7c3efcfe5009,1971-07-12,,999-50-2147,S99970340,X23560479X,Mr.,Jude172,Heller342,,,M,white,nonhispanic,M,Malden  Massachusetts  US,1046 Bednar Dam,North Andover,Massachusetts,Essex County,,42.66914367937762,-71.12752580852788,1135517.11,3246.9799999999996
7080ca7e-b0f6-379f-ecf4-42b0fbaa368f,1929-10-09,1932-08-31,999-37-7447,,,,Salina386,Graham902,,,,white,nonhispanic,F,Boston  Massachusetts  US,847 MacGyver Rapid,Mansfield,Massachusetts,Bristol County,,41.990616566671285,-71.26179004654237,73221.65,910.7299999999998
32c34184-6498-9481-60c2-3a4ccf0d5d8f,1951-08-29,2020-03-04,999-84-6314,S99914724,X23805363X,Ms.,Fallon874,Olson653,,,S,white,nonhispanic,F,Framingham  Massachusetts  US,183 Abbott Ferry,Uxbridge,Massachusetts,Worcester County,,42.068249473770834,-71.64085455136299,1371183.8,16502.03
68be34bc-4214-55e7-cc89-d32ec45d82c9,1986-09-21,,999-27-1709,S99970379,X40231607X,Mrs.,Zandra428,Feest103,,O'Hara248,M,white,nonhispanic,F,Brockton  Massachusetts  US,379 Wisozk Arcade,Saugus,Massachusetts,Essex County,01906,42.51708133149501,-70.96753813105077,670853.66,9563.839999999998
6c22c892-ddd4-86e1-d5a4-2c8dd97aaf7a,1954-08-18,,999-30-2962,S99946045,X31443615X,Mrs.,Thomasine260,McGlynn426,,Padberg411,M,white,nonhispanic,F,Revere  Massachusetts  US,103 Hills Underpass,Northampton,Massachusetts,Hampshire County,01053,42.312254912869506,-72.64200615250427,1442503.03,10222.279999999999
fc271d86-55c4-1b45-cdee-a6bdab559dbe,1918-01-14,2009-11-27,999-67-1538,S99992344,X84617567X,Mr.,Julio255,Schneider199,,,M,white,nonhispanic,M,Somerville  Massachusetts  US,1011 Kovacek Ranch,Westford,Massachusetts,Middlesex County,,42.583186080353634,-71.41588724872379,1808245.44,9314.56
6d249cd4-5b8e-37c6-0d23-b57d51b43765,1980-01-14,,999-40-5787,S99926746,X41721348X,Mr.,Jacinto644,Simonis280,,,M,white,nonhispanic,M,Westwood  Massachusetts  US,907 Larson Manor,Milford,Massachusetts,Worcester County,01757,42.18200060076341,-71.51942486854416,948749.84,7539.019999999999
a6abd355-b046-d98e-073f-18a5b2a1337d,1982-12-02,,999-80-2293,S99997169,X37939347X,Mr.,Teodoro374,Corwin846,,,M,white,nonhispanic,M,Chelsea  Massachusetts  US,764 Steuber Passage Apt 93,Chicopee,Massachusetts,Hampden County,,42.216346895579235,-72.55560973779022,117394.59,4346.5599999999995
8a96f538-ca2d-4e53-bdc8-ebd98e286ea9,1929-10-09,2011-05-18,999-94-7354,S99915428,X8930772X,Mrs.,Kathern391,Hintz995,,Gutkowski940,M,white,nonhispanic,F,Somerville  Massachusetts  US,860 Wintheiser Bay,Mansfield,Massachusetts,Bristol County,,42.003951516962125,-71.25682564154548,1373490.13,18532.649999999998
d43711b2-c544-2f5a-5410-0efd3905daa0,1951-08-29,,999-97-4495,S99986715,X37409135X,Mrs.,Andree11,Bahringer146,,Von197,M,white,nonhispanic,F,Medford  Massachusetts  US,938 Gibson Trace,Uxbridge,Massachusetts,Worcester County,,42.062829321937876,-71.59454516114089,1492050.86,7445.609999999999
0b6ab844-8138-c59e-d660-c0e9c1372651,2001-12-04,,999-61-2204,S99926089,,Mr.,Hobert364,Lemke654,,,,white,nonhispanic,M,Templeton  Massachusetts  US,680 Hilpert Key Apt 40,Raynham Center,Massachusetts,Bristol County,02768,41.89326096187383,-71.00909774510812,396145.36,2545.64
769fb0de-c015-6dfe-e494-71b450dace3d,1961-06-23,,999-15-6498,S99919861,X5662261X,Mrs.,Mikki421,Funk324,,Reilly981,M,asian,nonhispanic,F,Nagoya   Aichi  JP,856 Gislason Frontage road,Tewksbury,Massachusetts,Middlesex County,,42.601600890737515,-71.20507378546054,1264453.09,12313.699999999999
7ece1772-3795-e413-a166-cf3c32ea441e,1969-11-03,,999-12-7834,S99928184,X28262429X,Mrs.,Juanita470,Kunze215,,Koch169,M,white,nonhispanic,F,Natick  Massachusetts  US,636 Connelly Rue,Dartmouth,Massachusetts,Bristol County,,41.59287516688691,-70.98968668209805,1205055.18,6927.629999999999
e83ca5d1-bf85-5675-cc40-b5fe40b0362f,1951-06-05,,999-43-3650,S99953260,X37107268X,Mrs.,Tawanna466,Hamill307,,Vandervort697,M,white,nonhispanic,F,Bernardston  Massachusetts  US,268 Bergnaum Boulevard Unit 22,Eastham,Massachusetts,Barnstable County,,41.81770718902545,-70.02393559541737,1515956.52,13502.819999999998
07cc4d21-0882-7f54-860c-11ea1cc113ac,2013-08-21,,999-77-7412,,,,Sheri207,Dach178,,,,white,nonhispanic,F,Worcester  Massachusetts  US,636 Stokes Center Apt 65,Littleton Common,Massachusetts,Middlesex County,,42.49543562999539,-71.46286210668785,162552.46,2135.66
169811b2-e920-dcfd-62d0-df360c884e23,1985-05-23,,999-55-7455,S99993925,X6845252X,Mrs.,Curtis94,Pfannerstill264,,Walker122,M,white,nonhispanic,F,Plainville  Massachusetts  US,595 Hand Gate Suite 96,Rockport,Massachusetts,Essex County,01966,42.61759246749113,-70.6166653944104,879134.1,7074.0599999999995
78f8a591-b529-c267-88c0-478678ed77cf,1987-10-11,,999-76-1906,S99975677,X19679901X,Mr.,Wilburn655,Marks830,,,M,white,nonhispanic,M,Hamilton  Massachusetts  US,531 Kub Station,Falmouth,Massachusetts,Barnstable County,02540,41.64189083768387,-70.6413269343779,844574.07,4232.04
454284bf-010d-85eb-93f1-ff15940afe90,1973-12-07,,999-13-7607,S99980733,X1273061X,Mrs.,Bernardina456,Bogan287,,Hegmann834,M,white,nonhispanic,F,Newton  Massachusetts  US,838 O'Conner Forge Unit 83,Foxborough,Massachusetts,Norfolk County,02035,42.060104401179565,-71.27620421761137,1059235.37,6981.509999999998
78fbf8f3-613d-3c43-8ef3-79bfc4df4d5c,1947-03-21,,999-96-5981,S99978356,X9529161X,Mrs.,Zola306,Jaskolski867,,Hoeger474,M,white,nonhispanic,F,Salem  Massachusetts  US,697 Swift Loaf,Falmouth,Massachusetts,Barnstable County,,41.593911262559075,-70.59889884556856,255527.88,7552.409999999999
b994c22f-4ab3-0e31-3c48-32e441544491,1918-01-14,2012-03-03,999-41-3985,S99982659,X3837031X,Mr.,Russel238,Stark857,,,M,white,nonhispanic,M,Easton  Massachusetts  US,354 Hamill Row Apt 17,Westford,Massachusetts,Middlesex County,,42.553078923619594,-71.39371392261188,1508275.38,15774.07
ad7638cd-e315-3972-f3ad-4b720e289587,1961-02-20,,999-14-3584,S99973887,X53174764X,Mr.,Cory323,Johns824,,,M,black,nonhispanic,M,Bridgewater  Massachusetts  US,516 Schuster Bypass Apt 65,Plymouth,Massachusetts,Plymouth County,02360,41.91518305901587,-70.68073509524501,1234029.44,3614.64
e3cb1212-3c9a-ea30-ab5b-c780cc2b350f,1989-04-25,,999-87-3126,S99949534,X77942600X,Mr.,Burton124,Rohan584,,,M,white,nonhispanic,M,Chelmsford  Massachusetts  US,615 Kilback Orchard Apt 85,Worcester,Massachusetts,Worcester County,01609,42.2654284506522,-71.76601264140913,689827.74,4867.3099999999995
951b17ec-8ade-1c6c-67be-d02ae39c6d01,1929-10-09,2016-05-08,999-45-2020,S99950622,X25406738X,Mrs.,Keri25,Friesen796,,Hahn503,M,white,nonhispanic,F,Danvers  Massachusetts  US,212 Glover Rue Suite 75,Mansfield,Massachusetts,Bristol County,,42.055736399419914,-71.24729212149519,1381351.07,19000.03
5d468a78-9063-d81d-ad0e-d992aa331aa5,1973-10-18,,999-37-2367,S99921806,X34822000X,Mrs.,Thelma273,Ortiz186,,Johnson679,M,white,nonhispanic,F,Concord  Massachusetts  US,612 Ankunding Track Apt 82,Easton,Massachusetts,Bristol County,,42.024172710830605,-71.08705674271297,153923.17,16749.05
cea34405-c9c7-4a1e-dccf-0bc1d55680e4,1992-01-21,,999-77-1104,S99942628,X64978100X,Mrs.,Simona661,Rosenbaum794,,Padberg411,M,white,hispanic,F,Sudbury  Massachusetts  US,420 Greenholt Vale Unit 83,New Bedford,Massachusetts,Bristol County,02744,41.668994306900494,-70.96326649694774,637082.9400000001,7627.069999999999
02ded574-2afd-2c4c-e722-71361aa0876d,1973-05-07,,999-98-7840,S99996969,X18312072X,Mrs.,Tashia814,Rath779,,Stehr398,M,black,nonhispanic,F,Somerville  Massachusetts  US,474 Zboncak Passage,Monson Center,Massachusetts,Hampden County,,42.07536585224219,-72.3173356408454,1022259.74,8920.739999999998
8a17dccb-f8f7-d7d0-1fa5-d38c3a37f6f9,2013-03-21,,999-29-4792,,,,Drusilla108,Olson653,,,,white,nonhispanic,F,Pittsfield  Massachusetts  US,329 Heidenreich Frontage road Suite 21,Marlborough,Massachusetts,Middlesex County,,42.313718518564606,-71.53162611065935,162030.63,2115.72
a7673356-6cba-8eb0-78a9-94ae22074bba,1989-02-09,,999-16-9686,S99921316,X64305676X,Mrs.,Kayce253,Conn188,,Vandervort697,M,white,nonhispanic,F,Lynn  Massachusetts  US,313 Bergstrom Frontage road Unit 9,Chicopee,Massachusetts,Hampden County,01022,42.111622228699424,-72.60620872392926,650322.66,7229.039999999999
0996b316-65c9-7988-90c8-d00714e25602,1974-05-25,,999-18-2981,S99924955,X48042298X,Ms.,Carolina179,Armenta418,,,S,white,hispanic,F,Kingston  Kingston  JM,518 Parisian Union Unit 94,Brimfield,Massachusetts,Hampden County,,42.167874976480334,-72.2229061013209,1121744.86,5025.41
24a665af-c615-26f2-ea4f-92dedb91af5f,2003-08-09,,999-32-9302,S99946449,,,Rosie394,Kub800,,,,black,nonhispanic,F,Worcester  Massachusetts  US,946 Nader Mall Suite 75,Winchendon,Massachusetts,Worcester County,,42.64935032744542,-72.03997685951391,443528.49,3078.1099999999997
